start_time,end_time,start_sec,end_sec,diff_sec,on,label,meaning
2009-07-25 05:10:27,2009-07-25 05:10:28,1248513027,1248513028,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:10:30,2009-07-25 05:10:47,1248513030,1248513047,17,1.0,12.0,press bed  rechts
2009-07-25 05:12:35,2009-07-25 05:12:36,1248513155,1248513156,1,1.0,13.0,press bed links
2009-07-25 05:12:38,2009-07-25 05:12:42,1248513158,1248513162,4,1.0,16.0,PIR slaapkamer
2009-07-25 05:12:47,2009-07-25 05:15:19,1248513167,1248513319,152,1.0,13.0,press bed links
2009-07-25 05:12:54,2009-07-25 05:12:55,1248513174,1248513175,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:12:58,2009-07-25 05:13:56,1248513178,1248513236,58,1.0,16.0,PIR slaapkamer
2009-07-25 05:15:14,2009-07-25 05:15:16,1248513314,1248513316,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:15:15,2009-07-25 05:15:16,1248513315,1248513316,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:15:21,2009-07-25 05:15:34,1248513321,1248513334,13,1.0,16.0,PIR slaapkamer
2009-07-25 05:15:21,2009-07-25 05:15:23,1248513321,1248513323,2,1.0,13.0,press bed links
2009-07-25 05:15:23,2009-07-25 05:15:25,1248513323,1248513325,2,1.0,12.0,press bed  rechts
2009-07-25 05:15:25,2009-07-25 05:15:27,1248513325,1248513327,2,1.0,13.0,press bed links
2009-07-25 05:22:20,2009-07-25 05:42:46,1248513740,1248514966,1226,1.0,13.0,press bed links
2009-07-25 05:22:20,2009-07-25 05:22:22,1248513740,1248513742,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:22:24,2009-07-25 05:30:26,1248513744,1248514226,482,1.0,16.0,PIR slaapkamer
2009-07-25 05:22:30,2009-07-25 05:22:31,1248513750,1248513751,1,1.0,12.0,press bed  rechts
2009-07-25 05:30:28,2009-07-25 05:30:30,1248514228,1248514230,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:33:13,2009-07-25 05:33:15,1248514393,1248514395,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:22,2009-07-25 05:33:24,1248514402,1248514404,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:26,2009-07-25 05:33:28,1248514406,1248514408,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:28,2009-07-25 05:33:30,1248514408,1248514410,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:30,2009-07-25 05:33:32,1248514410,1248514412,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:32,2009-07-25 05:33:33,1248514412,1248514413,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:33:38,2009-07-25 05:33:39,1248514418,1248514419,1,1.0,12.0,press bed  rechts
2009-07-25 05:33:40,2009-07-25 05:33:41,1248514420,1248514421,1,1.0,12.0,press bed  rechts
2009-07-25 05:33:43,2009-07-25 05:33:45,1248514423,1248514425,2,1.0,12.0,press bed  rechts
2009-07-25 05:33:50,2009-07-25 05:33:52,1248514430,1248514432,2,1.0,12.0,press bed  rechts
2009-07-25 05:34:02,2009-07-25 05:34:03,1248514442,1248514443,1,1.0,12.0,press bed  rechts
2009-07-25 05:34:27,2009-07-25 05:34:29,1248514467,1248514469,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:39:50,2009-07-25 05:39:54,1248514790,1248514794,4,1.0,16.0,PIR slaapkamer
2009-07-25 05:39:51,2009-07-25 05:39:52,1248514791,1248514792,1,1.0,12.0,press bed  rechts
2009-07-25 05:42:28,2009-07-25 05:42:29,1248514948,1248514949,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:42:33,2009-07-25 05:42:35,1248514953,1248514955,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:42:37,2009-07-25 05:43:49,1248514957,1248515029,72,1.0,16.0,PIR slaapkamer
2009-07-25 05:43:53,2009-07-25 05:43:55,1248515033,1248515035,2,1.0,16.0,PIR slaapkamer
2009-07-25 05:47:12,2009-07-25 05:47:13,1248515232,1248515233,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:47:17,2009-07-25 05:47:20,1248515237,1248515240,3,1.0,12.0,press bed  rechts
2009-07-25 05:47:22,2009-07-25 05:47:41,1248515242,1248515261,19,1.0,16.0,PIR slaapkamer
2009-07-25 05:47:22,2009-07-25 05:47:24,1248515242,1248515244,2,1.0,12.0,press bed  rechts
2009-07-25 05:47:24,2009-07-25 05:47:26,1248515244,1248515246,2,1.0,12.0,press bed  rechts
2009-07-25 05:59:26,2009-07-25 05:59:27,1248515966,1248515967,1,1.0,16.0,PIR slaapkamer
2009-07-25 05:59:29,2009-07-25 05:59:35,1248515969,1248515975,6,1.0,12.0,press bed  rechts
2009-07-25 05:59:31,2009-07-25 05:59:37,1248515971,1248515977,6,1.0,16.0,PIR slaapkamer
2009-07-25 06:03:00,2009-07-25 06:03:01,1248516180,1248516181,1,1.0,13.0,press bed links
2009-07-25 06:03:03,2009-07-25 06:03:04,1248516183,1248516184,1,1.0,12.0,press bed  rechts
2009-07-25 06:03:09,2009-07-25 06:03:10,1248516189,1248516190,1,1.0,16.0,PIR slaapkamer
2009-07-25 06:05:31,2009-07-25 06:05:33,1248516331,1248516333,2,1.0,16.0,PIR slaapkamer
2009-07-25 06:12:00,2009-07-25 06:12:02,1248516720,1248516722,2,1.0,12.0,press bed  rechts
2009-07-25 06:12:04,2009-07-25 06:12:11,1248516724,1248516731,7,1.0,16.0,PIR slaapkamer
2009-07-25 06:12:05,2009-07-25 06:12:06,1248516725,1248516726,1,1.0,12.0,press bed  rechts
2009-07-25 06:15:13,2009-07-25 06:15:15,1248516913,1248516915,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:15,2009-07-25 06:15:17,1248516915,1248516917,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:17,2009-07-25 06:15:19,1248516917,1248516919,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:24,2009-07-25 06:15:26,1248516924,1248516926,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:26,2009-07-25 06:15:28,1248516926,1248516928,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:28,2009-07-25 06:15:30,1248516928,1248516930,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:30,2009-07-25 06:15:32,1248516930,1248516932,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:32,2009-07-25 06:15:34,1248516932,1248516934,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:35,2009-07-25 06:15:37,1248516935,1248516937,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:39,2009-07-25 06:15:41,1248516939,1248516941,2,1.0,12.0,press bed  rechts
2009-07-25 06:15:47,2009-07-25 06:15:50,1248516947,1248516950,3,1.0,12.0,press bed  rechts
2009-07-25 06:15:51,2009-07-25 06:15:52,1248516951,1248516952,1,1.0,12.0,press bed  rechts
2009-07-25 06:15:53,2009-07-25 06:15:54,1248516953,1248516954,1,1.0,12.0,press bed  rechts
2009-07-25 06:15:55,2009-07-25 06:15:56,1248516955,1248516956,1,1.0,12.0,press bed  rechts
2009-07-25 06:15:57,2009-07-25 06:15:58,1248516957,1248516958,1,1.0,12.0,press bed  rechts
2009-07-25 06:16:00,2009-07-25 06:16:01,1248516960,1248516961,1,1.0,12.0,press bed  rechts
2009-07-25 06:16:02,2009-07-25 06:16:03,1248516962,1248516963,1,1.0,12.0,press bed  rechts
2009-07-25 06:16:05,2009-07-25 06:16:09,1248516965,1248516969,4,1.0,12.0,press bed  rechts
2009-07-25 06:16:05,2009-07-25 06:16:07,1248516965,1248516967,2,1.0,13.0,press bed links
2009-07-25 06:16:09,2009-07-25 06:16:11,1248516969,1248516971,2,1.0,13.0,press bed links
2009-07-25 06:16:14,2009-07-25 06:16:16,1248516974,1248516976,2,1.0,16.0,PIR slaapkamer
2009-07-25 06:16:18,2009-07-25 06:16:20,1248516978,1248516980,2,1.0,13.0,press bed links
2009-07-25 06:16:26,2009-07-25 06:16:27,1248516986,1248516987,1,1.0,12.0,press bed  rechts
2009-07-25 06:16:50,2009-07-25 06:16:51,1248517010,1248517011,1,1.0,12.0,press bed  rechts
2009-07-25 06:17:27,2009-07-25 06:17:29,1248517047,1248517049,2,1.0,16.0,PIR slaapkamer
2009-07-25 06:23:12,2009-07-25 06:23:13,1248517392,1248517393,1,1.0,14.0,kwik cutlary drawer
2009-07-25 06:23:15,2009-07-25 06:23:17,1248517395,1248517397,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:23:49,2009-07-25 06:23:51,1248517429,1248517431,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:26:19,2009-07-25 06:26:21,1248517579,1248517581,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:26:43,2009-07-25 06:26:50,1248517603,1248517610,7,1.0,16.0,PIR slaapkamer
2009-07-25 06:26:45,2009-07-25 07:07:46,1248517605,1248520066,2461,1.0,13.0,press bed links
2009-07-25 06:27:02,2009-07-25 06:27:03,1248517622,1248517623,1,1.0,14.0,kwik cutlary drawer
2009-07-25 06:27:53,2009-07-25 06:27:55,1248517673,1248517675,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:27:58,2009-07-25 06:27:59,1248517678,1248517679,1,1.0,14.0,kwik cutlary drawer
2009-07-25 06:30:27,2009-07-25 06:30:29,1248517827,1248517829,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:30:35,2009-07-25 06:30:37,1248517835,1248517837,2,1.0,14.0,kwik cutlary drawer
2009-07-25 06:33:42,2009-07-25 06:33:44,1248518022,1248518024,2,1.0,16.0,PIR slaapkamer
2009-07-25 06:33:46,2009-07-25 06:33:48,1248518026,1248518028,2,1.0,16.0,PIR slaapkamer
2009-07-25 06:33:48,2009-07-25 06:33:50,1248518028,1248518030,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:01:20,2009-07-25 07:01:24,1248519680,1248519684,4,1.0,16.0,PIR slaapkamer
2009-07-25 07:01:29,2009-07-25 07:01:31,1248519689,1248519691,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:03:03,2009-07-25 07:03:04,1248519783,1248519784,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:03:06,2009-07-25 07:03:07,1248519786,1248519787,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:03:08,2009-07-25 07:03:09,1248519788,1248519789,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:03:09,2009-07-25 07:03:11,1248519789,1248519791,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:04:11,2009-07-25 07:04:12,1248519851,1248519852,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:04:51,2009-07-25 07:04:51,1248519891,1248519891,0,1.0,16.0,PIR slaapkamer
2009-07-25 07:04:53,2009-07-25 07:04:55,1248519893,1248519895,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:07:46,2009-07-25 07:07:48,1248520066,1248520068,2,1.0,12.0,press bed  rechts
2009-07-25 07:07:49,2009-07-25 07:07:51,1248520069,1248520071,2,1.0,12.0,press bed  rechts
2009-07-25 07:07:55,2009-07-25 07:08:08,1248520075,1248520088,13,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:07,2009-07-25 07:08:08,1248520087,1248520088,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:09,2009-07-25 07:08:10,1248520089,1248520090,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:12,2009-07-25 07:08:13,1248520092,1248520093,1,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:15,2009-07-25 07:08:17,1248520095,1248520097,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:17,2009-07-25 07:08:19,1248520097,1248520099,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:21,2009-07-25 07:08:23,1248520101,1248520103,2,1.0,16.0,PIR slaapkamer
2009-07-25 07:08:30,2009-07-25 09:12:11,1248520110,1248527531,7421,1.0,10.0,Bedroom door
2009-07-25 07:08:52,2009-07-25 07:08:54,1248520132,1248520134,2,1.0,1.0, toilet door
2009-07-25 07:08:58,2009-07-25 07:09:05,1248520138,1248520145,7,1.0,1.0, toilet door
2009-07-25 07:09:30,2009-07-25 07:09:31,1248520170,1248520171,1,1.0,6.0, toilet flush
2009-07-25 07:09:37,2009-07-25 07:09:42,1248520177,1248520182,5,1.0,1.0, toilet door
2009-07-25 07:13:26,2009-07-25 07:13:27,1248520406,1248520407,1,1.0,3.0, fridge
2009-07-25 07:13:32,2009-07-25 07:13:42,1248520412,1248520422,10,1.0,3.0, fridge
2009-07-25 07:15:57,2009-07-25 07:16:01,1248520557,1248520561,4,1.0,3.0, fridge
2009-07-25 07:16:03,2009-07-25 07:16:04,1248520563,1248520564,1,1.0,15.0,kwik stove lid
2009-07-25 07:17:22,2009-07-25 07:17:24,1248520642,1248520644,2,1.0,3.0, fridge
2009-07-25 07:20:50,2009-07-25 07:20:54,1248520850,1248520854,4,1.0,3.0, fridge
2009-07-25 07:21:03,2009-07-25 07:21:05,1248520863,1248520865,2,1.0,3.0, fridge
2009-07-25 07:21:06,2009-07-25 07:21:07,1248520866,1248520867,1,1.0,15.0,kwik stove lid
2009-07-25 07:22:16,2009-07-25 07:22:17,1248520936,1248520937,1,1.0,22.0, drukmat stoel serverhoekje
2009-07-25 07:23:57,2009-07-25 07:24:01,1248521037,1248521041,4,1.0,3.0, fridge
2009-07-25 07:24:08,2009-07-25 10:29:42,1248521048,1248532182,11134,1.0,3.0, fridge
2009-07-25 07:25:50,2009-07-25 07:26:18,1248521150,1248521178,28,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 07:26:20,2009-07-25 07:26:59,1248521180,1248521219,39,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 07:29:52,2009-07-25 07:51:31,1248521392,1248522691,1299,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 07:51:33,2009-07-25 07:51:35,1248522693,1248522695,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 07:51:37,2009-07-25 07:52:03,1248522697,1248522723,26,1.0,1.0, toilet door
2009-07-25 07:54:17,2009-07-25 07:54:18,1248522857,1248522858,1,1.0,6.0, toilet flush
2009-07-25 07:54:22,2009-07-25 07:54:29,1248522862,1248522869,7,1.0,1.0, toilet door
2009-07-25 07:55:14,2009-07-25 07:57:52,1248522914,1248523072,158,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 07:58:05,2009-07-25 07:58:06,1248523085,1248523086,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:21:10,2009-07-25 08:21:12,1248524470,1248524472,2,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:21:14,2009-07-25 08:21:15,1248524474,1248524475,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:24:09,2009-07-25 08:24:10,1248524649,1248524650,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:25:24,2009-07-25 08:33:46,1248524724,1248525226,502,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:33:49,2009-07-25 08:33:50,1248525229,1248525230,1,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:33:58,2009-07-25 08:34:38,1248525238,1248525278,40,1.0,20.0, Drukmat bureaustoel (piano)
2009-07-25 08:34:56,2009-07-25 08:34:57,1248525296,1248525297,1,1.0,16.0,PIR slaapkamer
2009-07-25 08:34:58,2009-07-25 08:34:59,1248525298,1248525299,1,1.0,16.0,PIR slaapkamer
2009-07-25 08:35:02,2009-07-25 08:35:04,1248525302,1248525304,2,1.0,16.0,PIR slaapkamer
2009-07-25 08:35:04,2009-07-25 08:35:06,1248525304,1248525306,2,1.0,18.0, kwik dresser
2009-07-25 08:35:05,2009-07-25 08:35:06,1248525305,1248525306,1,1.0,18.0, kwik dresser
2009-07-25 08:35:14,2009-07-25 08:35:15,1248525314,1248525315,1,1.0,18.0, kwik dresser
2009-07-25 08:35:27,2009-07-25 08:35:28,1248525327,1248525328,1,1.0,18.0, kwik dresser
2009-07-25 08:35:54,2009-07-25 08:36:31,1248525354,1248525391,37,1.0,16.0,PIR slaapkamer
2009-07-25 08:36:27,2009-07-25 08:36:28,1248525387,1248525388,1,1.0,18.0, kwik dresser
2009-07-25 08:37:03,2009-07-25 08:37:05,1248525423,1248525425,2,1.0,18.0, kwik dresser
2009-07-25 08:47:04,2009-07-25 08:47:06,1248526024,1248526026,2,1.0,16.0,PIR slaapkamer
2009-07-25 08:47:08,2009-07-25 08:47:09,1248526028,1248526029,1,1.0,16.0,PIR slaapkamer
2009-07-25 08:47:15,2009-07-25 08:47:17,1248526035,1248526037,2,1.0,16.0,PIR slaapkamer
2009-07-25 08:54:00,2009-07-25 08:54:01,1248526440,1248526441,1,1.0,16.0,PIR slaapkamer
2009-07-25 08:54:03,2009-07-25 08:54:05,1248526443,1248526445,2,1.0,16.0,PIR slaapkamer
2009-07-25 09:03:34,2009-07-25 09:03:36,1248527014,1248527016,2,1.0,1.0, toilet door
2009-07-25 09:03:40,2009-07-25 09:04:17,1248527020,1248527057,37,1.0,1.0, toilet door
2009-07-25 09:03:45,2009-07-25 09:03:47,1248527025,1248527027,2,1.0,19.0, PIR badkamer
2009-07-25 09:04:19,2009-07-25 09:04:20,1248527059,1248527060,1,1.0,19.0, PIR badkamer
2009-07-25 09:04:24,2009-07-25 09:04:26,1248527064,1248527066,2,1.0,19.0, PIR badkamer
2009-07-25 09:04:27,2009-07-25 09:04:28,1248527067,1248527068,1,1.0,19.0, PIR badkamer
2009-07-25 09:04:29,2009-07-25 09:04:30,1248527069,1248527070,1,1.0,19.0, PIR badkamer
2009-07-25 09:04:33,2009-07-25 09:04:35,1248527073,1248527075,2,1.0,19.0, PIR badkamer
2009-07-25 09:04:37,2009-07-25 09:04:39,1248527077,1248527079,2,1.0,19.0, PIR badkamer
2009-07-25 09:04:43,2009-07-25 09:04:45,1248527083,1248527085,2,1.0,19.0, PIR badkamer
2009-07-25 09:04:45,2009-07-25 09:04:46,1248527085,1248527086,1,1.0,19.0, PIR badkamer
2009-07-25 09:04:47,2009-07-25 09:04:48,1248527087,1248527088,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:04,2009-07-25 09:05:05,1248527104,1248527105,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:06,2009-07-25 09:05:07,1248527106,1248527107,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:08,2009-07-25 09:05:09,1248527108,1248527109,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:11,2009-07-25 09:05:12,1248527111,1248527112,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:12,2009-07-25 09:05:14,1248527112,1248527114,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:14,2009-07-25 09:05:16,1248527114,1248527116,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:16,2009-07-25 09:05:18,1248527116,1248527118,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:20,2009-07-25 09:05:22,1248527120,1248527122,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:23,2009-07-25 09:05:25,1248527123,1248527125,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:27,2009-07-25 09:05:29,1248527127,1248527129,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:29,2009-07-25 09:05:31,1248527129,1248527131,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:33,2009-07-25 09:05:35,1248527133,1248527135,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:35,2009-07-25 09:05:36,1248527135,1248527136,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:37,2009-07-25 09:05:38,1248527137,1248527138,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:39,2009-07-25 09:05:40,1248527139,1248527140,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:41,2009-07-25 09:05:42,1248527141,1248527142,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:43,2009-07-25 09:05:44,1248527143,1248527144,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:45,2009-07-25 09:05:46,1248527145,1248527146,1,1.0,19.0, PIR badkamer
2009-07-25 09:05:46,2009-07-25 09:05:48,1248527146,1248527148,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:49,2009-07-25 09:05:51,1248527149,1248527151,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:51,2009-07-25 09:05:53,1248527151,1248527153,2,1.0,19.0, PIR badkamer
2009-07-25 09:05:55,2009-07-25 09:05:57,1248527155,1248527157,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:03,2009-07-25 09:06:04,1248527163,1248527164,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:05,2009-07-25 09:06:06,1248527165,1248527166,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:08,2009-07-25 09:06:10,1248527168,1248527170,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:12,2009-07-25 09:06:15,1248527172,1248527175,3,1.0,19.0, PIR badkamer
2009-07-25 09:06:14,2009-07-25 09:06:15,1248527174,1248527175,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:16,2009-07-25 09:06:17,1248527176,1248527177,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:18,2009-07-25 09:06:19,1248527178,1248527179,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:20,2009-07-25 09:06:21,1248527180,1248527181,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:23,2009-07-25 09:06:25,1248527183,1248527185,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:27,2009-07-25 09:06:28,1248527187,1248527188,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:27,2009-07-25 09:06:28,1248527187,1248527188,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:29,2009-07-25 09:06:30,1248527189,1248527190,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:34,2009-07-25 09:06:34,1248527194,1248527194,0,1.0,19.0, PIR badkamer
2009-07-25 09:06:36,2009-07-25 09:06:38,1248527196,1248527198,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:38,2009-07-25 09:06:40,1248527198,1248527200,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:41,2009-07-25 09:06:43,1248527201,1248527203,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:43,2009-07-25 09:06:45,1248527203,1248527205,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:45,2009-07-25 09:06:47,1248527205,1248527207,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:47,2009-07-25 09:06:49,1248527207,1248527209,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:49,2009-07-25 09:06:51,1248527209,1248527211,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:51,2009-07-25 09:06:53,1248527211,1248527213,2,1.0,19.0, PIR badkamer
2009-07-25 09:06:53,2009-07-25 09:06:54,1248527213,1248527214,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:55,2009-07-25 09:06:56,1248527215,1248527216,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:57,2009-07-25 09:06:58,1248527217,1248527218,1,1.0,19.0, PIR badkamer
2009-07-25 09:06:59,2009-07-25 09:07:00,1248527219,1248527220,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:01,2009-07-25 09:07:02,1248527221,1248527222,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:04,2009-07-25 09:07:05,1248527224,1248527225,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:07,2009-07-25 09:07:09,1248527227,1248527229,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:10,2009-07-25 09:07:11,1248527230,1248527231,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:13,2009-07-25 09:07:15,1248527233,1248527235,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:15,2009-07-25 09:07:17,1248527235,1248527237,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:18,2009-07-25 09:07:20,1248527238,1248527240,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:21,2009-07-25 09:07:22,1248527241,1248527242,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:23,2009-07-25 09:07:24,1248527243,1248527244,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:25,2009-07-25 09:07:26,1248527245,1248527246,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:27,2009-07-25 09:07:28,1248527247,1248527248,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:30,2009-07-25 09:07:31,1248527250,1248527251,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:31,2009-07-25 09:07:33,1248527251,1248527253,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:33,2009-07-25 09:07:35,1248527253,1248527255,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:35,2009-07-25 09:07:37,1248527255,1248527257,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:37,2009-07-25 09:07:39,1248527257,1248527259,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:39,2009-07-25 09:07:41,1248527259,1248527261,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:41,2009-07-25 09:07:43,1248527261,1248527263,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:43,2009-07-25 09:07:44,1248527263,1248527264,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:45,2009-07-25 09:07:46,1248527265,1248527266,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:47,2009-07-25 09:07:48,1248527267,1248527268,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:49,2009-07-25 09:07:50,1248527269,1248527270,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:51,2009-07-25 09:07:52,1248527271,1248527272,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:53,2009-07-25 09:07:54,1248527273,1248527274,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:56,2009-07-25 09:07:57,1248527276,1248527277,1,1.0,19.0, PIR badkamer
2009-07-25 09:07:57,2009-07-25 09:07:59,1248527277,1248527279,2,1.0,19.0, PIR badkamer
2009-07-25 09:07:59,2009-07-25 09:08:01,1248527279,1248527281,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:01,2009-07-25 09:08:03,1248527281,1248527283,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:03,2009-07-25 09:08:05,1248527283,1248527285,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:05,2009-07-25 09:08:07,1248527285,1248527287,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:07,2009-07-25 09:08:09,1248527287,1248527289,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:09,2009-07-25 09:08:10,1248527289,1248527290,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:11,2009-07-25 09:08:12,1248527291,1248527292,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:13,2009-07-25 09:08:14,1248527293,1248527294,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:16,2009-07-25 09:08:18,1248527296,1248527298,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:18,2009-07-25 09:08:20,1248527298,1248527300,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:20,2009-07-25 09:08:22,1248527300,1248527302,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:22,2009-07-25 09:08:23,1248527302,1248527303,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:24,2009-07-25 09:08:25,1248527304,1248527305,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:29,2009-07-25 09:08:31,1248527309,1248527311,2,1.0,19.0, PIR badkamer
2009-07-25 09:08:33,2009-07-25 09:08:34,1248527313,1248527314,1,1.0,19.0, PIR badkamer
2009-07-25 09:08:34,2009-07-25 09:08:36,1248527314,1248527316,2,1.0,19.0, PIR badkamer
