start_time,end_time,start_sec,end_sec,diff_sec,label,meaning
2008-12-05 02:16:59,2008-12-05 02:18:30,1228461419,1228461510,91,6.0,brush teeth
2008-12-05 02:18:39,2008-12-05 02:21:24,1228461519,1228461684,165,11.0,get dressed
2008-12-05 02:24:39,2008-12-05 10:39:50,1228461879,1228491590,29711,1.0,leave house
2008-12-05 10:41:45,2008-12-05 10:42:35,1228491705,1228491755,50,4.0,use toilet downstairs
2008-12-05 11:02:55,2008-12-05 11:52:00,1228492975,1228495920,2945,28.0,relax
2008-12-05 11:52:54,2008-12-05 12:13:49,1228495974,1228497229,1255,15.0,prepare Dinner
2008-12-05 12:09:15,2008-12-05 12:25:45,1228496955,1228497945,990,3.0,Eating
2008-12-05 12:26:29,2008-12-05 12:48:54,1228497989,1228499334,1345,28.0,relax
2008-12-05 12:49:49,2008-12-05 12:59:30,1228499389,1228499970,581,9.0,shave
2008-12-05 13:04:25,2008-12-05 13:05:20,1228500265,1228500320,55,4.0,use toilet downstairs
2008-12-05 13:32:58,2008-12-05 14:04:59,1228501978,1228503899,1921,1.0,leave house
2008-12-05 14:25:14,2008-12-05 14:27:31,1228505114,1228505251,137,4.0,use toilet downstairs
2008-12-05 15:01:59,2008-12-05 19:04:10,1228507319,1228521850,14531,1.0,leave house
2008-12-05 19:05:30,2008-12-05 19:06:49,1228521930,1228522009,79,17.0,get drink
2008-12-05 19:08:00,2008-12-05 19:10:39,1228522080,1228522239,159,16.0,get snack
2008-12-05 23:49:54,2008-12-05 23:50:40,1228538994,1228539040,46,4.0,use toilet downstairs
2008-12-05 23:51:49,2008-12-06 03:31:19,1228539109,1228552279,13170,10.0,go to bed
2008-12-06 03:32:00,2008-12-06 03:32:44,1228552320,1228552364,44,7.0,use toilet upstairs
2008-12-06 03:33:45,2008-12-06 03:35:10,1228552425,1228552510,85,11.0,get dressed
2008-12-06 03:43:59,2008-12-06 03:54:59,1228553039,1228553699,660,13.0,prepare Breakfast
2008-12-06 03:51:30,2008-12-06 04:02:39,1228553490,1228554159,669,3.0,Eating
2008-12-06 04:52:30,2008-12-06 05:55:09,1228557150,1228560909,3759,1.0,leave house
2008-12-06 05:58:29,2008-12-06 06:03:00,1228561109,1228561380,271,17.0,get drink
2008-12-06 06:00:39,2008-12-06 06:42:00,1228561239,1228563720,2481,22.0,put clothes in washingmachine
2008-12-06 06:45:09,2008-12-06 07:13:00,1228563909,1228565580,1671,28.0,relax
2008-12-06 07:13:30,2008-12-06 07:14:20,1228565610,1228565660,50,4.0,use toilet downstairs
2008-12-06 07:17:50,2008-12-06 08:25:49,1228565870,1228569949,4079,1.0,leave house
2008-12-06 08:27:29,2008-12-06 08:29:39,1228570049,1228570179,130,7.0,use toilet upstairs
2008-12-06 08:36:59,2008-12-06 13:14:44,1228570619,1228587284,16665,1.0,leave house
2008-12-06 13:17:55,2008-12-06 13:18:25,1228587475,1228587505,30,4.0,use toilet downstairs
2008-12-06 13:31:00,2008-12-06 20:03:30,1228588260,1228611810,23550,1.0,leave house
2008-12-06 20:04:54,2008-12-06 20:05:55,1228611894,1228611955,61,4.0,use toilet downstairs
2008-12-06 20:06:30,2008-12-06 21:00:50,1228611990,1228615250,3260,28.0,relax
2008-12-06 21:04:49,2008-12-06 21:06:59,1228615489,1228615619,130,6.0,brush teeth
2008-12-06 21:07:29,2008-12-06 21:08:10,1228615649,1228615690,41,7.0,use toilet upstairs
2008-12-06 21:08:39,2008-12-07 04:37:05,1228615719,1228642625,26906,10.0,go to bed
2008-12-07 03:10:05,2008-12-07 03:11:10,1228637405,1228637470,65,7.0,use toilet upstairs
2008-12-07 04:37:10,2008-12-07 04:38:54,1228642630,1228642734,104,11.0,get dressed
2008-12-07 04:39:35,2008-12-07 04:41:30,1228642775,1228642890,115,4.0,use toilet downstairs
2008-12-07 04:42:00,2008-12-07 04:42:50,1228642920,1228642970,50,13.0,prepare Breakfast
2008-12-07 04:43:10,2008-12-07 04:48:44,1228642990,1228643324,334,3.0,Eating
2008-12-07 04:49:40,2008-12-07 07:19:15,1228643380,1228652355,8975,1.0,leave house
2008-12-07 07:37:29,2008-12-07 08:10:50,1228653449,1228655450,2001,5.0,take shower
2008-12-07 07:43:25,2008-12-07 07:44:00,1228653805,1228653840,35,7.0,use toilet upstairs
2008-12-07 08:12:15,2008-12-07 08:19:49,1228655535,1228655989,454,9.0,shave
2008-12-07 08:21:09,2008-12-07 08:27:29,1228656069,1228656449,380,11.0,get dressed
2008-12-07 08:32:24,2008-12-07 09:18:29,1228656744,1228659509,2765,28.0,relax
2008-12-07 09:18:55,2008-12-07 09:20:00,1228659535,1228659600,65,4.0,use toilet downstairs
2008-12-07 09:24:29,2008-12-07 16:22:44,1228659869,1228684964,25095,1.0,leave house
2008-12-07 16:23:29,2008-12-07 16:24:19,1228685009,1228685059,50,4.0,use toilet downstairs
2008-12-07 16:27:00,2008-12-07 21:17:30,1228685220,1228702650,17430,28.0,relax
2008-12-07 16:29:19,2008-12-07 16:30:00,1228685359,1228685400,41,17.0,get drink
2008-12-07 21:18:20,2008-12-07 21:19:34,1228702700,1228702774,74,4.0,use toilet downstairs
2008-12-07 21:22:34,2008-12-07 21:23:00,1228702954,1228702980,26,12.0,take medication
2008-12-07 21:24:10,2008-12-08 03:15:00,1228703050,1228724100,21050,10.0,go to bed
