start_time,end_time,start_sec,end_sec,diff_sec,on,label,meaning
2008-11-24 23:38:02,2008-11-24 23:38:04,1227587882,1227587884,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:38:17,2008-11-24 23:38:18,1227587897,1227587898,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:38:23,2008-11-24 23:38:24,1227587903,1227587904,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:38:33,2008-11-24 23:38:35,1227587913,1227587915,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:14,2008-11-24 23:39:16,1227587954,1227587956,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:28,2008-11-24 23:39:29,1227587968,1227587969,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:33,2008-11-24 23:39:34,1227587973,1227587974,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:36,2008-11-24 23:39:38,1227587976,1227587978,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:46,2008-11-24 23:39:47,1227587986,1227587987,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:50,2008-11-24 23:39:51,1227587990,1227587991,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:39:57,2008-11-24 23:39:59,1227587997,1227587999,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:23,2008-11-24 23:40:25,1227588023,1227588025,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:28,2008-11-24 23:40:30,1227588028,1227588030,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:31,2008-11-24 23:40:32,1227588031,1227588032,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:33,2008-11-24 23:40:34,1227588033,1227588034,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:36,2008-11-24 23:40:38,1227588036,1227588038,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:38,2008-11-24 23:40:39,1227588038,1227588039,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:40,2008-11-24 23:40:41,1227588040,1227588041,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:42,2008-11-24 23:40:43,1227588042,1227588043,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:51,2008-11-24 23:40:52,1227588051,1227588052,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:40:55,2008-11-24 23:40:56,1227588055,1227588056,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:11,2008-11-24 23:41:13,1227588071,1227588073,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:13,2008-11-24 23:41:15,1227588073,1227588075,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:15,2008-11-24 23:41:16,1227588075,1227588076,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:17,2008-11-24 23:41:18,1227588077,1227588078,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:19,2008-11-24 23:41:20,1227588079,1227588080,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:22,2008-11-24 23:41:24,1227588082,1227588084,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:28,2008-11-24 23:41:29,1227588088,1227588089,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:41:32,2008-11-24 23:41:33,1227588092,1227588093,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:13,2008-11-24 23:44:14,1227588253,1227588254,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:17,2008-11-24 23:44:18,1227588257,1227588258,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:26,2008-11-24 23:44:27,1227588266,1227588267,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:28,2008-11-24 23:44:29,1227588268,1227588269,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:39,2008-11-24 23:44:40,1227588279,1227588280,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:44:53,2008-11-24 23:44:55,1227588293,1227588295,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:45:53,2008-11-24 23:55:20,1227588353,1227588920,567,1.0,5.0,"mat bed rechts, drukmat"
2008-11-24 23:55:22,2008-11-24 23:55:24,1227588922,1227588924,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:09:17,2008-11-25 00:09:18,1227589757,1227589758,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:15:48,2008-11-25 00:15:50,1227590148,1227590150,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:15:52,2008-11-25 00:15:53,1227590152,1227590153,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:15:53,2008-11-25 00:15:55,1227590153,1227590155,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:15:56,2008-11-25 00:15:57,1227590156,1227590157,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:16:17,2008-11-25 00:16:19,1227590177,1227590179,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:16:21,2008-11-25 00:16:25,1227590181,1227590185,4,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:16:26,2008-11-25 00:16:27,1227590186,1227590187,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:16:29,2008-11-25 00:16:30,1227590189,1227590190,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:16:31,2008-11-25 00:16:32,1227590191,1227590192,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:45:28,2008-11-25 00:45:30,1227591928,1227591930,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 00:45:32,2008-11-25 00:45:34,1227591932,1227591934,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:01:04,2008-11-25 01:01:06,1227592864,1227592866,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:01:08,2008-11-25 01:01:10,1227592868,1227592870,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:04:05,2008-11-25 01:04:06,1227593045,1227593046,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:04:28,2008-11-25 01:04:30,1227593068,1227593070,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:04:46,2008-11-25 01:04:47,1227593086,1227593087,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:04:47,2008-11-25 01:04:49,1227593087,1227593089,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:05:07,2008-11-25 01:05:09,1227593107,1227593109,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:05:09,2008-11-25 01:05:11,1227593109,1227593111,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:05:13,2008-11-25 01:05:15,1227593113,1227593115,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:05,2008-11-25 01:07:06,1227593225,1227593226,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:12,2008-11-25 01:07:13,1227593232,1227593233,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:16,2008-11-25 01:07:17,1227593236,1227593237,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:19,2008-11-25 01:07:21,1227593239,1227593241,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:31,2008-11-25 01:07:32,1227593251,1227593252,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:07:36,2008-11-25 01:07:38,1227593256,1227593258,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:14:04,2008-11-25 01:14:05,1227593644,1227593645,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:16:38,2008-11-25 01:16:39,1227593798,1227593799,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:16:55,2008-11-25 01:16:56,1227593815,1227593816,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:16:56,2008-11-25 01:16:58,1227593816,1227593818,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:17:00,2008-11-25 01:17:01,1227593820,1227593821,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:17:00,2008-11-25 01:17:01,1227593820,1227593821,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:17:02,2008-11-25 01:17:03,1227593822,1227593823,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:17:04,2008-11-25 01:17:05,1227593824,1227593825,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:17:06,2008-11-25 01:17:07,1227593826,1227593827,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:18,2008-11-25 01:18:19,1227593898,1227593899,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:24,2008-11-25 01:18:25,1227593904,1227593905,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:27,2008-11-25 01:18:28,1227593907,1227593908,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:36,2008-11-25 01:18:38,1227593916,1227593918,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:40,2008-11-25 01:18:42,1227593920,1227593922,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:42,2008-11-25 01:18:43,1227593922,1227593923,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:44,2008-11-25 01:18:45,1227593924,1227593925,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:46,2008-11-25 01:18:47,1227593926,1227593927,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:48,2008-11-25 01:18:49,1227593928,1227593929,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:50,2008-11-25 01:18:51,1227593930,1227593931,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:54,2008-11-25 01:18:56,1227593934,1227593936,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:18:58,2008-11-25 01:19:00,1227593938,1227593940,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:01,2008-11-25 01:19:02,1227593941,1227593942,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:03,2008-11-25 01:19:04,1227593943,1227593944,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:06,2008-11-25 01:19:07,1227593946,1227593947,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:09,2008-11-25 01:19:11,1227593949,1227593951,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:11,2008-11-25 01:19:13,1227593951,1227593953,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:13,2008-11-25 01:19:15,1227593953,1227593955,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:15,2008-11-25 01:19:17,1227593955,1227593957,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:17,2008-11-25 01:19:19,1227593957,1227593959,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:19,2008-11-25 01:19:20,1227593959,1227593960,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:22,2008-11-25 01:19:24,1227593962,1227593964,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:24,2008-11-25 01:19:26,1227593964,1227593966,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:30,2008-11-25 01:19:32,1227593970,1227593972,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:32,2008-11-25 01:19:33,1227593972,1227593973,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:36,2008-11-25 01:19:37,1227593976,1227593977,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:41,2008-11-25 01:19:43,1227593981,1227593983,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:45,2008-11-25 01:19:46,1227593985,1227593986,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:46,2008-11-25 01:19:48,1227593986,1227593988,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:48,2008-11-25 01:19:50,1227593988,1227593990,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:51,2008-11-25 01:19:52,1227593991,1227593992,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:54,2008-11-25 01:19:56,1227593994,1227593996,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:19:56,2008-11-25 01:19:58,1227593996,1227593998,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:20:03,2008-11-25 01:20:05,1227594003,1227594005,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:20:07,2008-11-25 01:20:09,1227594007,1227594009,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:20:12,2008-11-25 01:20:14,1227594012,1227594014,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:20:14,2008-11-25 01:20:16,1227594014,1227594016,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:23:34,2008-11-25 01:23:36,1227594214,1227594216,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:23:39,2008-11-25 01:23:40,1227594219,1227594220,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:24:08,2008-11-25 01:24:10,1227594248,1227594250,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:24:17,2008-11-25 01:24:19,1227594257,1227594259,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:24:21,2008-11-25 01:24:23,1227594261,1227594263,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:26:49,2008-11-25 01:26:51,1227594409,1227594411,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:27:07,2008-11-25 01:27:08,1227594427,1227594428,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:27:33,2008-11-25 01:27:34,1227594453,1227594454,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:31:37,2008-11-25 01:31:38,1227594697,1227594698,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:31:39,2008-11-25 01:31:40,1227594699,1227594700,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:31:43,2008-11-25 01:31:44,1227594703,1227594704,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:31:47,2008-11-25 01:31:48,1227594707,1227594708,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:31:54,2008-11-25 01:31:55,1227594714,1227594715,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:10,2008-11-25 01:32:12,1227594730,1227594732,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:12,2008-11-25 01:32:14,1227594732,1227594734,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:22,2008-11-25 01:32:23,1227594742,1227594743,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:24,2008-11-25 01:32:25,1227594744,1227594745,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:26,2008-11-25 01:32:27,1227594746,1227594747,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:29,2008-11-25 01:32:30,1227594749,1227594750,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:30,2008-11-25 01:32:32,1227594750,1227594752,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:33,2008-11-25 01:32:34,1227594753,1227594754,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:36,2008-11-25 01:32:38,1227594756,1227594758,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:40,2008-11-25 01:32:42,1227594760,1227594762,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:45,2008-11-25 01:32:47,1227594765,1227594767,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:46,2008-11-25 01:32:47,1227594766,1227594767,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:50,2008-11-25 01:32:51,1227594770,1227594771,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:32:53,2008-11-25 01:32:56,1227594773,1227594776,3,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:33:00,2008-11-25 01:44:32,1227594780,1227595472,692,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:44:35,2008-11-25 01:44:37,1227595475,1227595477,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:48:11,2008-11-25 01:48:12,1227595691,1227595692,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:48:12,2008-11-25 01:48:14,1227595692,1227595694,2,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:48:16,2008-11-25 01:48:35,1227595696,1227595715,19,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:48:37,2008-11-25 01:48:38,1227595717,1227595718,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:51:10,2008-11-25 01:55:54,1227595870,1227596154,284,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:55:57,2008-11-25 01:55:58,1227596157,1227596158,1,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:56:05,2008-11-25 19:52:10,1227596165,1227660730,64565,1.0,5.0,"mat bed rechts, drukmat"
2008-11-25 01:57:07,2008-11-25 01:57:08,1227596227,1227596228,1,1.0,16.0,badkamer klapdeur links
2008-11-25 01:57:31,2008-11-25 01:57:32,1227596251,1227596252,1,1.0,16.0,badkamer klapdeur links
2008-11-25 01:59:40,2008-11-25 01:59:42,1227596380,1227596382,2,1.0,16.0,badkamer klapdeur links
2008-11-25 01:59:44,2008-11-25 01:59:46,1227596384,1227596386,2,1.0,16.0,badkamer klapdeur links
2008-11-25 02:00:08,2008-11-25 13:12:07,1227596408,1227636727,40319,1.0,8.0,"toilet flush boven, flush "
2008-11-25 02:00:27,2008-11-25 02:00:29,1227596427,1227596429,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:00:30,2008-11-25 02:00:32,1227596430,1227596432,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:00:33,2008-11-25 02:00:34,1227596433,1227596434,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:00:34,2008-11-25 02:00:36,1227596434,1227596436,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:00:36,2008-11-25 02:00:38,1227596436,1227596438,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:26,2008-11-25 02:01:28,1227596486,1227596488,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:28,2008-11-25 02:01:30,1227596488,1227596490,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:30,2008-11-25 02:01:32,1227596490,1227596492,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:32,2008-11-25 02:01:34,1227596492,1227596494,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:34,2008-11-25 02:01:35,1227596494,1227596495,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:36,2008-11-25 02:01:37,1227596496,1227596497,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:39,2008-11-25 02:01:41,1227596499,1227596501,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:42,2008-11-25 02:01:43,1227596502,1227596503,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:44,2008-11-25 02:01:45,1227596504,1227596505,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:47,2008-11-25 02:01:48,1227596507,1227596508,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:48,2008-11-25 02:01:50,1227596508,1227596510,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:50,2008-11-25 02:01:52,1227596510,1227596512,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:52,2008-11-25 02:01:54,1227596512,1227596514,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:54,2008-11-25 02:01:56,1227596514,1227596516,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:56,2008-11-25 02:01:58,1227596516,1227596518,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:01:58,2008-11-25 02:02:00,1227596518,1227596520,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:01,2008-11-25 02:02:03,1227596521,1227596523,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:04,2008-11-25 02:02:05,1227596524,1227596525,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:06,2008-11-25 02:02:07,1227596526,1227596527,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:08,2008-11-25 02:02:09,1227596528,1227596529,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:13,2008-11-25 02:02:14,1227596533,1227596534,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:15,2008-11-25 02:02:16,1227596535,1227596536,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:17,2008-11-25 02:02:18,1227596537,1227596538,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:20,2008-11-25 02:02:22,1227596540,1227596542,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:22,2008-11-25 02:02:24,1227596542,1227596544,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:24,2008-11-25 02:02:25,1227596544,1227596545,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:26,2008-11-25 02:02:27,1227596546,1227596547,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:28,2008-11-25 02:02:29,1227596548,1227596549,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:30,2008-11-25 02:02:31,1227596550,1227596551,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:33,2008-11-25 02:02:35,1227596553,1227596555,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:38,2008-11-25 02:02:40,1227596558,1227596560,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:40,2008-11-25 02:02:42,1227596560,1227596562,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:42,2008-11-25 02:02:44,1227596562,1227596564,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:45,2008-11-25 02:02:46,1227596565,1227596566,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:46,2008-11-25 02:02:48,1227596566,1227596568,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:51,2008-11-25 02:02:53,1227596571,1227596573,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:55,2008-11-25 02:02:57,1227596575,1227596577,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:57,2008-11-25 02:02:59,1227596577,1227596579,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:02:59,2008-11-25 02:03:01,1227596579,1227596581,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:01,2008-11-25 02:03:03,1227596581,1227596583,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:03,2008-11-25 02:03:04,1227596583,1227596584,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:05,2008-11-25 02:03:06,1227596585,1227596586,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:08,2008-11-25 02:03:10,1227596588,1227596590,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:12,2008-11-25 02:03:14,1227596592,1227596594,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:14,2008-11-25 02:03:16,1227596594,1227596596,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:16,2008-11-25 02:03:17,1227596596,1227596597,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:18,2008-11-25 02:03:19,1227596598,1227596599,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:21,2008-11-25 02:03:23,1227596601,1227596603,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:23,2008-11-25 02:03:25,1227596603,1227596605,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:27,2008-11-25 02:03:28,1227596607,1227596608,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:29,2008-11-25 02:03:30,1227596609,1227596610,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:31,2008-11-25 02:03:32,1227596611,1227596612,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:33,2008-11-25 02:03:34,1227596613,1227596614,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:36,2008-11-25 02:03:38,1227596616,1227596618,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:38,2008-11-25 02:03:40,1227596618,1227596620,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:40,2008-11-25 02:03:42,1227596620,1227596622,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:42,2008-11-25 02:03:43,1227596622,1227596623,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:45,2008-11-25 02:03:47,1227596625,1227596627,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:48,2008-11-25 02:03:49,1227596628,1227596629,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:50,2008-11-25 02:03:51,1227596630,1227596631,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:54,2008-11-25 02:03:56,1227596634,1227596636,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:03:57,2008-11-25 02:03:58,1227596637,1227596638,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:00,2008-11-25 02:04:02,1227596640,1227596642,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:02,2008-11-25 02:04:04,1227596642,1227596644,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:04,2008-11-25 02:04:06,1227596644,1227596646,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:06,2008-11-25 02:04:07,1227596646,1227596647,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:09,2008-11-25 02:04:11,1227596649,1227596651,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:12,2008-11-25 02:04:13,1227596652,1227596653,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:14,2008-11-25 02:04:15,1227596654,1227596655,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:17,2008-11-25 02:04:19,1227596657,1227596659,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:20,2008-11-25 02:04:22,1227596660,1227596662,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:22,2008-11-25 02:04:24,1227596662,1227596664,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:24,2008-11-25 02:04:26,1227596664,1227596666,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:28,2008-11-25 02:04:30,1227596668,1227596670,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:30,2008-11-25 02:04:32,1227596670,1227596672,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:33,2008-11-25 02:04:35,1227596673,1227596675,2,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:37,2008-11-25 02:04:41,1227596677,1227596681,4,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:42,2008-11-25 02:04:43,1227596682,1227596683,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:45,2008-11-25 02:04:46,1227596685,1227596686,1,1.0,35.0,"badkuip, pir "
2008-11-25 02:04:48,2008-11-25 02:04:50,1227596688,1227596690,2,1.0,35.0,"badkuip, pir "
