start_time,end_time,start_sec,end_sec,diff_sec,on,label,meaning
2008-02-28 13:49:19,2008-02-28 13:49:21,1204224559,1204224561,2,1.0,5.0,Hall-Toilet door
2008-02-28 13:49:25,2008-02-28 13:51:23,1204224565,1204224683,118,1.0,5.0,Hall-Toilet door
2008-02-28 13:53:37,2008-02-28 13:53:41,1204224817,1204224821,4,1.0,12.0,Frontdoor
2008-02-28 16:35:12,2008-02-28 16:35:17,1204234512,1204234517,5,1.0,12.0,Frontdoor
2008-02-28 16:40:42,2008-02-28 16:40:46,1204234842,1204234846,4,1.0,6.0,Hall-Bathroom door
2008-02-28 16:42:02,2008-02-28 16:42:03,1204234922,1204234923,1,1.0,14.0,ToiletFlush
2008-02-28 16:42:16,2008-02-28 16:42:18,1204234936,1204234938,2,1.0,6.0,Hall-Bathroom door
2008-02-28 17:20:58,2008-02-28 17:21:00,1204237258,1204237260,2,1.0,23.0,Groceries Cupboard
2008-02-28 17:21:04,2008-02-28 17:21:11,1204237264,1204237271,7,1.0,23.0,Groceries Cupboard
2008-02-28 17:22:42,2008-02-28 17:22:44,1204237362,1204237364,2,1.0,5.0,Hall-Toilet door
2008-02-28 17:22:48,2008-02-28 18:23:15,1204237368,1204240995,3627,1.0,5.0,Hall-Toilet door
2008-02-28 18:23:17,2008-02-28 18:23:18,1204240997,1204240998,1,1.0,5.0,Hall-Toilet door
2008-02-28 18:23:35,2008-02-28 18:23:37,1204241015,1204241017,2,1.0,6.0,Hall-Bathroom door
2008-02-28 18:23:39,2008-02-28 18:23:41,1204241019,1204241021,2,1.0,6.0,Hall-Bathroom door
2008-02-28 18:24:18,2008-02-28 18:24:20,1204241058,1204241060,2,1.0,14.0,ToiletFlush
2008-02-28 18:24:21,2008-02-28 18:24:25,1204241061,1204241065,4,1.0,6.0,Hall-Bathroom door
2008-02-28 18:24:42,2008-02-28 18:25:12,1204241082,1204241112,30,1.0,5.0,Hall-Toilet door
2008-02-29 03:03:19,2008-02-29 03:03:20,1204272199,1204272200,1,1.0,24.0,Hall-Bedroom door
2008-02-29 03:03:21,2008-02-29 03:03:22,1204272201,1204272202,1,1.0,6.0,Hall-Bathroom door
2008-02-29 03:03:24,2008-02-29 03:03:28,1204272204,1204272208,4,1.0,6.0,Hall-Bathroom door
2008-02-29 03:03:30,2008-02-29 03:04:25,1204272210,1204272265,55,1.0,24.0,Hall-Bedroom door
2008-02-29 03:04:12,2008-02-29 03:04:16,1204272252,1204272256,4,1.0,6.0,Hall-Bathroom door
2008-02-29 05:20:47,2008-02-29 05:20:49,1204280447,1204280449,2,1.0,24.0,Hall-Bedroom door
2008-02-29 05:20:53,2008-03-02 15:38:38,1204280453,1204490318,209865,1.0,24.0,Hall-Bedroom door
2008-02-29 05:22:49,2008-02-29 05:22:51,1204280569,1204280571,2,1.0,9.0,Plates cupboard
2008-02-29 05:22:57,2008-02-29 05:23:02,1204280577,1204280582,5,1.0,23.0,Groceries Cupboard
2008-02-29 05:23:13,2008-02-29 05:23:17,1204280593,1204280597,4,1.0,8.0,Fridge
2008-02-29 05:30:05,2008-02-29 05:30:09,1204281005,1204281009,4,1.0,6.0,Hall-Bathroom door
2008-02-29 05:30:29,2008-02-29 05:30:31,1204281029,1204281031,2,1.0,14.0,ToiletFlush
2008-02-29 05:30:30,2008-02-29 05:30:31,1204281030,1204281031,1,1.0,14.0,ToiletFlush
2008-02-29 05:30:33,2008-02-29 05:30:37,1204281033,1204281037,4,1.0,6.0,Hall-Bathroom door
2008-02-29 05:30:59,2008-02-29 05:31:04,1204281059,1204281064,5,1.0,5.0,Hall-Toilet door
2008-02-29 05:31:08,2008-02-29 05:31:10,1204281068,1204281070,2,1.0,5.0,Hall-Toilet door
2008-02-29 05:38:09,2008-02-29 05:38:11,1204281489,1204281491,2,1.0,5.0,Hall-Toilet door
2008-02-29 05:38:15,2008-02-29 14:22:05,1204281495,1204312925,31430,1.0,5.0,Hall-Toilet door
2008-02-29 05:48:54,2008-02-29 05:48:58,1204282134,1204282138,4,1.0,12.0,Frontdoor
2008-02-29 13:17:33,2008-02-29 13:17:38,1204309053,1204309058,5,1.0,12.0,Frontdoor
2008-02-29 13:18:16,2008-02-29 13:18:19,1204309096,1204309099,3,1.0,8.0,Fridge
2008-02-29 13:41:45,2008-02-29 13:41:49,1204310505,1204310509,4,1.0,12.0,Frontdoor
2008-02-29 14:20:53,2008-02-29 14:20:56,1204312853,1204312856,3,1.0,12.0,Frontdoor
2008-02-29 14:24:07,2008-02-29 14:24:09,1204313047,1204313049,2,1.0,6.0,Hall-Bathroom door
2008-02-29 14:24:55,2008-02-29 14:24:57,1204313095,1204313097,2,1.0,14.0,ToiletFlush
2008-02-29 14:25:00,2008-02-29 14:25:01,1204313100,1204313101,1,1.0,6.0,Hall-Bathroom door
2008-02-29 14:41:42,2008-02-29 14:41:44,1204314102,1204314104,2,1.0,13.0,Dishwasher
2008-02-29 14:41:48,2008-02-29 14:44:09,1204314108,1204314249,141,1.0,13.0,Dishwasher
2008-02-29 14:45:14,2008-02-29 14:45:30,1204314314,1204314330,16,1.0,8.0,Fridge
2008-02-29 14:46:09,2008-02-29 14:46:11,1204314369,1204314371,2,1.0,7.0,Cups cupboard
2008-02-29 14:46:13,2008-02-29 14:46:15,1204314373,1204314375,2,1.0,9.0,Plates cupboard
2008-02-29 14:46:43,2008-02-29 14:46:50,1204314403,1204314410,7,1.0,8.0,Fridge
2008-02-29 14:47:00,2008-02-29 14:47:03,1204314420,1204314423,3,1.0,23.0,Groceries Cupboard
2008-02-29 14:47:20,2008-02-29 14:47:25,1204314440,1204314445,5,1.0,8.0,Fridge
2008-02-29 14:49:37,2008-02-29 14:49:43,1204314577,1204314583,6,1.0,18.0,Pans Cupboard
2008-02-29 15:10:23,2008-02-29 15:10:27,1204315823,1204315827,4,1.0,8.0,Fridge
2008-02-29 15:13:08,2008-02-29 15:13:14,1204315988,1204315994,6,1.0,18.0,Pans Cupboard
2008-02-29 15:37:59,2008-02-29 15:38:01,1204317479,1204317481,2,1.0,18.0,Pans Cupboard
2008-02-29 15:43:39,2008-02-29 15:43:40,1204317819,1204317820,1,1.0,8.0,Fridge
2008-02-29 15:43:42,2008-02-29 15:43:44,1204317822,1204317824,2,1.0,8.0,Fridge
2008-02-29 15:43:50,2008-02-29 15:43:52,1204317830,1204317832,2,1.0,8.0,Fridge
2008-02-29 15:44:01,2008-02-29 15:44:06,1204317841,1204317846,5,1.0,18.0,Pans Cupboard
2008-02-29 15:45:08,2008-02-29 15:45:13,1204317908,1204317913,5,1.0,8.0,Fridge
2008-02-29 15:51:44,2008-02-29 15:51:48,1204318304,1204318308,4,1.0,7.0,Cups cupboard
2008-02-29 15:51:52,2008-02-29 15:51:54,1204318312,1204318314,2,1.0,9.0,Plates cupboard
2008-02-29 15:52:01,2008-02-29 15:52:03,1204318321,1204318323,2,1.0,18.0,Pans Cupboard
2008-02-29 15:52:03,2008-02-29 15:52:07,1204318323,1204318327,4,1.0,18.0,Pans Cupboard
2008-02-29 15:52:12,2008-02-29 15:52:14,1204318332,1204318334,2,1.0,18.0,Pans Cupboard
2008-02-29 15:52:24,2008-02-29 15:52:25,1204318344,1204318345,1,1.0,18.0,Pans Cupboard
2008-02-29 15:52:48,2008-02-29 15:52:49,1204318368,1204318369,1,1.0,18.0,Pans Cupboard
2008-02-29 15:53:25,2008-02-29 15:53:26,1204318405,1204318406,1,1.0,18.0,Pans Cupboard
2008-02-29 15:55:10,2008-02-29 15:55:12,1204318510,1204318512,2,1.0,8.0,Fridge
2008-02-29 15:55:14,2008-02-29 15:55:18,1204318514,1204318518,4,1.0,17.0,Freezer
2008-02-29 15:55:44,2008-02-29 15:55:47,1204318544,1204318547,3,1.0,8.0,Fridge
2008-02-29 15:58:40,2008-02-29 15:59:58,1204318720,1204318798,78,1.0,18.0,Pans Cupboard
2008-02-29 15:59:43,2008-02-29 15:59:45,1204318783,1204318785,2,1.0,8.0,Fridge
2008-02-29 17:03:21,2008-02-29 17:03:23,1204322601,1204322603,2,1.0,12.0,Frontdoor
2008-02-29 17:03:46,2008-02-29 17:03:47,1204322626,1204322627,1,1.0,12.0,Frontdoor
2008-03-02 14:37:41,2008-03-02 14:37:45,1204486661,1204486665,4,1.0,12.0,Frontdoor
2008-03-02 15:32:16,2008-03-02 15:32:18,1204489936,1204489938,2,1.0,5.0,Hall-Toilet door
2008-03-02 15:32:22,2008-03-02 15:37:05,1204489942,1204490225,283,1.0,5.0,Hall-Toilet door
2008-03-02 15:32:31,2008-03-02 15:34:09,1204489951,1204490049,98,1.0,20.0,Washingmachine
2008-03-02 15:37:07,2008-03-02 15:37:13,1204490227,1204490233,6,1.0,6.0,Hall-Bathroom door
2008-03-02 15:37:35,2008-03-02 15:37:37,1204490255,1204490257,2,1.0,14.0,ToiletFlush
2008-03-02 15:37:39,2008-03-02 15:37:41,1204490259,1204490261,2,1.0,6.0,Hall-Bathroom door
2008-03-02 15:38:50,2008-03-02 15:38:51,1204490330,1204490331,1,1.0,24.0,Hall-Bedroom door
2008-03-02 15:38:55,2008-03-02 15:39:30,1204490335,1204490370,35,1.0,24.0,Hall-Bedroom door
2008-03-02 15:38:57,2008-03-02 15:39:00,1204490337,1204490340,3,1.0,5.0,Hall-Toilet door
2008-03-02 15:56:42,2008-03-02 15:56:43,1204491402,1204491403,1,1.0,24.0,Hall-Bedroom door
2008-03-02 15:56:47,2008-03-02 17:03:54,1204491407,1204495434,4027,1.0,24.0,Hall-Bedroom door
2008-03-02 15:57:35,2008-03-02 15:57:52,1204491455,1204491472,17,1.0,17.0,Freezer
2008-03-02 16:00:32,2008-03-02 16:00:33,1204491632,1204491633,1,1.0,9.0,Plates cupboard
2008-03-02 16:00:39,2008-03-02 16:00:44,1204491639,1204491644,5,1.0,9.0,Plates cupboard
2008-03-02 16:00:46,2008-03-02 16:00:52,1204491646,1204491652,6,1.0,17.0,Freezer
2008-03-02 16:01:10,2008-03-02 16:01:16,1204491670,1204491676,6,1.0,17.0,Freezer
2008-03-02 16:49:37,2008-03-02 16:49:38,1204494577,1204494578,1,1.0,20.0,Washingmachine
2008-03-02 16:49:43,2008-03-02 16:50:00,1204494583,1204494600,17,1.0,20.0,Washingmachine
2008-03-02 16:57:58,2008-03-02 16:58:00,1204495078,1204495080,2,1.0,6.0,Hall-Bathroom door
2008-03-02 16:58:02,2008-03-02 16:58:04,1204495082,1204495084,2,1.0,6.0,Hall-Bathroom door
2008-03-02 16:58:11,2008-03-02 16:58:30,1204495091,1204495110,19,1.0,6.0,Hall-Bathroom door
2008-03-02 16:58:24,2008-03-02 16:58:26,1204495104,1204495106,2,1.0,14.0,ToiletFlush
2008-03-02 17:03:14,2008-03-02 17:03:17,1204495394,1204495397,3,1.0,6.0,Hall-Bathroom door
2008-03-02 17:03:39,2008-03-02 17:03:40,1204495419,1204495420,1,1.0,14.0,ToiletFlush
2008-03-02 17:03:43,2008-03-02 17:03:45,1204495423,1204495425,2,1.0,6.0,Hall-Bathroom door
2008-03-03 03:49:52,2008-03-03 03:49:53,1204534192,1204534193,1,1.0,24.0,Hall-Bedroom door
2008-03-03 03:49:57,2008-03-04 19:22:09,1204534197,1204676529,142332,1.0,24.0,Hall-Bedroom door
2008-03-03 03:50:27,2008-03-03 03:50:34,1204534227,1204534234,7,1.0,6.0,Hall-Bathroom door
2008-03-03 03:52:07,2008-03-03 03:52:10,1204534327,1204534330,3,1.0,6.0,Hall-Bathroom door
2008-03-03 04:01:38,2008-03-03 04:01:42,1204534898,1204534902,4,1.0,9.0,Plates cupboard
2008-03-03 04:01:43,2008-03-03 04:01:47,1204534903,1204534907,4,1.0,23.0,Groceries Cupboard
2008-03-03 04:01:47,2008-03-03 04:01:49,1204534907,1204534909,2,1.0,23.0,Groceries Cupboard
2008-03-03 04:01:59,2008-03-03 04:02:00,1204534919,1204534920,1,1.0,9.0,Plates cupboard
2008-03-03 04:02:04,2008-03-03 04:02:06,1204534924,1204534926,2,1.0,23.0,Groceries Cupboard
2008-03-03 04:02:06,2008-03-03 04:02:11,1204534926,1204534931,5,1.0,8.0,Fridge
2008-03-03 04:02:24,2008-03-03 04:02:28,1204534944,1204534948,4,1.0,8.0,Fridge
2008-03-03 04:17:22,2008-03-03 04:17:27,1204535842,1204535847,5,1.0,5.0,Hall-Toilet door
2008-03-03 04:17:40,2008-03-03 04:17:44,1204535860,1204535864,4,1.0,5.0,Hall-Toilet door
2008-03-03 04:31:34,2008-03-03 04:31:35,1204536694,1204536695,1,1.0,5.0,Hall-Toilet door
2008-03-03 04:31:40,2008-03-04 04:10:02,1204536700,1204621802,85102,1.0,5.0,Hall-Toilet door
2008-03-03 04:45:05,2008-03-03 04:45:09,1204537505,1204537509,4,1.0,12.0,Frontdoor
2008-03-04 04:07:49,2008-03-04 04:07:54,1204621669,1204621674,5,1.0,12.0,Frontdoor
2008-03-04 04:10:43,2008-03-04 04:10:47,1204621843,1204621847,4,1.0,6.0,Hall-Bathroom door
2008-03-04 04:11:24,2008-03-04 04:11:26,1204621884,1204621886,2,1.0,6.0,Hall-Bathroom door
2008-03-04 04:11:25,2008-03-04 04:11:26,1204621885,1204621886,1,1.0,14.0,ToiletFlush
2008-03-04 04:11:29,2008-03-04 04:11:35,1204621889,1204621895,6,1.0,6.0,Hall-Bathroom door
2008-03-04 04:12:36,2008-03-04 13:20:36,1204621956,1204654836,32880,1.0,5.0,Hall-Toilet door
2008-03-04 04:16:17,2008-03-04 04:16:21,1204622177,1204622181,4,1.0,12.0,Frontdoor
2008-03-04 13:19:48,2008-03-04 13:19:52,1204654788,1204654792,4,1.0,12.0,Frontdoor
2008-03-04 13:20:35,2008-03-04 13:20:38,1204654835,1204654838,3,1.0,6.0,Hall-Bathroom door
2008-03-04 13:22:53,2008-03-04 13:22:54,1204654973,1204654974,1,1.0,14.0,ToiletFlush
2008-03-04 13:22:57,2008-03-04 13:23:01,1204654977,1204654981,4,1.0,6.0,Hall-Bathroom door
2008-03-04 13:22:59,2008-03-04 13:29:08,1204654979,1204655348,369,1.0,5.0,Hall-Toilet door
2008-03-04 13:24:15,2008-03-04 13:25:07,1204655055,1204655107,52,1.0,20.0,Washingmachine
2008-03-04 13:29:10,2008-03-04 18:44:27,1204655350,1204674267,18917,1.0,6.0,Hall-Bathroom door
2008-03-04 13:30:37,2008-03-04 13:30:41,1204655437,1204655441,4,1.0,12.0,Frontdoor
2008-03-04 18:43:27,2008-03-04 18:43:31,1204674207,1204674211,4,1.0,12.0,Frontdoor
2008-03-04 18:45:15,2008-03-04 18:45:19,1204674315,1204674319,4,1.0,6.0,Hall-Bathroom door
2008-03-04 18:46:18,2008-03-04 18:46:29,1204674378,1204674389,11,1.0,20.0,Washingmachine
2008-03-04 18:52:14,2008-03-04 18:52:25,1204674734,1204674745,11,1.0,8.0,Fridge
2008-03-04 18:52:27,2008-03-04 18:52:40,1204674747,1204674760,13,1.0,7.0,Cups cupboard
2008-03-04 18:52:42,2008-03-04 18:52:46,1204674762,1204674766,4,1.0,8.0,Fridge
2008-03-04 19:01:21,2008-03-04 19:01:25,1204675281,1204675285,4,1.0,6.0,Hall-Bathroom door
2008-03-04 19:04:17,2008-03-04 19:04:19,1204675457,1204675459,2,1.0,14.0,ToiletFlush
2008-03-04 19:04:25,2008-03-04 19:04:41,1204675465,1204675481,16,1.0,5.0,Hall-Toilet door
2008-03-04 19:18:12,2008-03-04 19:18:14,1204676292,1204676294,2,1.0,5.0,Hall-Toilet door
2008-03-04 19:18:17,2008-03-04 19:19:56,1204676297,1204676396,99,1.0,5.0,Hall-Toilet door
2008-03-04 19:20:27,2008-03-04 19:21:32,1204676427,1204676492,65,1.0,6.0,Hall-Bathroom door
2008-03-04 19:21:25,2008-03-04 19:21:27,1204676485,1204676487,2,1.0,14.0,ToiletFlush
2008-03-04 19:21:54,2008-03-04 19:21:58,1204676514,1204676518,4,1.0,5.0,Hall-Toilet door
2008-03-05 00:58:57,2008-03-05 00:58:58,1204696737,1204696738,1,1.0,24.0,Hall-Bedroom door
2008-03-05 00:59:02,2008-03-05 01:04:41,1204696742,1204697081,339,1.0,24.0,Hall-Bedroom door
2008-03-05 01:00:18,2008-03-05 01:00:22,1204696818,1204696822,4,1.0,6.0,Hall-Bathroom door
2008-03-05 01:00:53,2008-03-05 01:00:55,1204696853,1204696855,2,1.0,14.0,ToiletFlush
2008-03-05 01:00:59,2008-03-05 01:01:03,1204696859,1204696863,4,1.0,6.0,Hall-Bathroom door
2008-03-05 04:27:41,2008-03-05 04:27:43,1204709261,1204709263,2,1.0,24.0,Hall-Bedroom door
2008-03-05 04:27:47,2008-03-05 18:33:42,1204709267,1204760022,50755,1.0,24.0,Hall-Bedroom door
2008-03-05 04:28:57,2008-03-05 04:29:01,1204709337,1204709341,4,1.0,6.0,Hall-Bathroom door
2008-03-05 04:29:25,2008-03-05 04:29:27,1204709365,1204709367,2,1.0,14.0,ToiletFlush
2008-03-05 04:29:29,2008-03-05 04:29:34,1204709369,1204709374,5,1.0,6.0,Hall-Bathroom door
2008-03-05 04:29:58,2008-03-05 04:30:02,1204709398,1204709402,4,1.0,9.0,Plates cupboard
2008-03-05 04:30:04,2008-03-05 04:30:30,1204709404,1204709430,26,1.0,23.0,Groceries Cupboard
2008-03-05 04:30:26,2008-03-05 04:30:32,1204709426,1204709432,6,1.0,8.0,Fridge
2008-03-05 04:30:34,2008-03-05 04:30:35,1204709434,1204709435,1,1.0,23.0,Groceries Cupboard
2008-03-05 04:30:47,2008-03-05 04:30:50,1204709447,1204709450,3,1.0,8.0,Fridge
2008-03-05 04:45:46,2008-03-05 04:45:48,1204710346,1204710348,2,1.0,5.0,Hall-Toilet door
2008-03-05 04:45:52,2008-03-05 04:45:59,1204710352,1204710359,7,1.0,5.0,Hall-Toilet door
2008-03-05 04:45:57,2008-03-05 15:13:21,1204710357,1204748001,37644,1.0,6.0,Hall-Bathroom door
2008-03-05 04:53:07,2008-03-05 04:53:09,1204710787,1204710789,2,1.0,5.0,Hall-Toilet door
2008-03-05 04:53:13,2008-03-05 14:48:36,1204710793,1204746516,35723,1.0,5.0,Hall-Toilet door
2008-03-05 05:12:00,2008-03-05 05:12:04,1204711920,1204711924,4,1.0,12.0,Frontdoor
2008-03-05 14:48:29,2008-03-05 14:48:30,1204746509,1204746510,1,1.0,12.0,Frontdoor
2008-03-05 14:52:44,2008-03-05 14:52:52,1204746764,1204746772,8,1.0,17.0,Freezer
2008-03-05 14:55:15,2008-03-05 14:55:22,1204746915,1204746922,7,1.0,23.0,Groceries Cupboard
2008-03-05 14:55:42,2008-03-05 14:55:44,1204746942,1204746944,2,1.0,9.0,Plates cupboard
2008-03-05 15:13:23,2008-03-05 15:13:25,1204748003,1204748005,2,1.0,6.0,Hall-Bathroom door
2008-03-05 15:14:21,2008-03-05 15:14:22,1204748061,1204748062,1,1.0,14.0,ToiletFlush
2008-03-05 15:14:28,2008-03-05 15:14:30,1204748068,1204748070,2,1.0,6.0,Hall-Bathroom door
2008-03-05 15:15:05,2008-03-05 15:15:09,1204748105,1204748109,4,1.0,18.0,Pans Cupboard
2008-03-05 15:15:18,2008-03-05 15:15:22,1204748118,1204748122,4,1.0,18.0,Pans Cupboard
2008-03-05 15:20:02,2008-03-05 15:20:09,1204748402,1204748409,7,1.0,9.0,Plates cupboard
2008-03-05 15:20:13,2008-03-05 15:20:24,1204748413,1204748424,11,1.0,8.0,Fridge
2008-03-05 15:20:27,2008-03-05 15:20:28,1204748427,1204748428,1,1.0,8.0,Fridge
2008-03-05 15:20:33,2008-03-05 15:20:35,1204748433,1204748435,2,1.0,8.0,Fridge
2008-03-05 15:23:07,2008-03-05 15:23:13,1204748587,1204748593,6,1.0,9.0,Plates cupboard
2008-03-05 17:58:02,2008-03-05 17:58:05,1204757882,1204757885,3,1.0,5.0,Hall-Toilet door
2008-03-05 18:07:05,2008-03-05 18:07:09,1204758425,1204758429,4,1.0,6.0,Hall-Bathroom door
2008-03-05 18:08:01,2008-03-05 18:08:02,1204758481,1204758482,1,1.0,14.0,ToiletFlush
2008-03-05 18:08:13,2008-03-05 18:08:17,1204758493,1204758497,4,1.0,6.0,Hall-Bathroom door
2008-03-05 18:30:37,2008-03-05 18:30:38,1204759837,1204759838,1,1.0,5.0,Hall-Toilet door
2008-03-05 18:30:43,2008-03-05 18:32:31,1204759843,1204759951,108,1.0,5.0,Hall-Toilet door
2008-03-05 18:32:50,2008-03-05 18:32:51,1204759970,1204759971,1,1.0,6.0,Hall-Bathroom door
2008-03-05 18:33:10,2008-03-05 18:33:12,1204759990,1204759992,2,1.0,14.0,ToiletFlush
2008-03-05 18:33:11,2008-03-05 18:33:12,1204759991,1204759992,1,1.0,14.0,ToiletFlush
2008-03-05 18:33:14,2008-03-05 18:33:16,1204759994,1204759996,2,1.0,14.0,ToiletFlush
2008-03-05 18:33:21,2008-03-05 18:33:23,1204760001,1204760003,2,1.0,14.0,ToiletFlush
2008-03-05 18:33:33,2008-03-05 18:33:34,1204760013,1204760014,1,1.0,14.0,ToiletFlush
2008-03-05 18:33:57,2008-03-05 18:33:58,1204760037,1204760038,1,1.0,14.0,ToiletFlush
2008-03-05 23:37:33,2008-03-05 23:37:34,1204778253,1204778254,1,1.0,24.0,Hall-Bedroom door
2008-03-05 23:37:39,2008-03-05 23:39:10,1204778259,1204778350,91,1.0,24.0,Hall-Bedroom door
2008-03-05 23:38:05,2008-03-05 23:38:09,1204778285,1204778289,4,1.0,6.0,Hall-Bathroom door
2008-03-05 23:38:48,2008-03-05 23:38:54,1204778328,1204778334,6,1.0,6.0,Hall-Bathroom door
2008-03-06 03:38:52,2008-03-06 03:38:53,1204792732,1204792733,1,1.0,24.0,Hall-Bedroom door
2008-03-06 03:38:57,2008-03-06 18:18:35,1204792737,1204845515,52778,1.0,24.0,Hall-Bedroom door
2008-03-06 03:39:36,2008-03-06 03:39:39,1204792776,1204792779,3,1.0,6.0,Hall-Bathroom door
2008-03-06 03:40:11,2008-03-06 03:40:16,1204792811,1204792816,5,1.0,6.0,Hall-Bathroom door
2008-03-06 04:04:14,2008-03-06 04:04:17,1204794254,1204794257,3,1.0,18.0,Pans Cupboard
2008-03-06 04:04:34,2008-03-06 04:04:49,1204794274,1204794289,15,1.0,8.0,Fridge
2008-03-06 04:04:50,2008-03-06 04:04:51,1204794290,1204794291,1,1.0,8.0,Fridge
2008-03-06 04:04:53,2008-03-06 04:04:54,1204794293,1204794294,1,1.0,8.0,Fridge
2008-03-06 04:04:59,2008-03-06 04:05:00,1204794299,1204794300,1,1.0,8.0,Fridge
2008-03-06 04:05:00,2008-03-06 04:05:02,1204794300,1204794302,2,1.0,9.0,Plates cupboard
2008-03-06 04:05:22,2008-03-06 04:05:39,1204794322,1204794339,17,1.0,8.0,Fridge
2008-03-06 04:07:19,2008-03-06 04:07:25,1204794439,1204794445,6,1.0,17.0,Freezer
2008-03-06 04:07:25,2008-03-06 04:07:45,1204794445,1204794465,20,1.0,9.0,Plates cupboard
2008-03-06 04:07:51,2008-03-06 04:07:52,1204794471,1204794472,1,1.0,17.0,Freezer
2008-03-06 04:09:08,2008-03-06 04:09:12,1204794548,1204794552,4,1.0,7.0,Cups cupboard
2008-03-06 04:09:27,2008-03-06 04:09:29,1204794567,1204794569,2,1.0,1.0,Microwave
2008-03-06 04:09:57,2008-03-06 04:10:06,1204794597,1204794606,9,1.0,8.0,Fridge
2008-03-06 04:38:52,2008-03-06 04:38:54,1204796332,1204796334,2,1.0,6.0,Hall-Bathroom door
2008-03-06 04:40:01,2008-03-06 04:40:03,1204796401,1204796403,2,1.0,14.0,ToiletFlush
2008-03-06 04:42:23,2008-03-06 04:42:24,1204796543,1204796544,1,1.0,14.0,ToiletFlush
2008-03-06 04:42:31,2008-03-06 04:42:35,1204796551,1204796555,4,1.0,6.0,Hall-Bathroom door
2008-03-06 04:42:41,2008-03-06 04:43:08,1204796561,1204796588,27,1.0,5.0,Hall-Toilet door
2008-03-06 05:23:21,2008-03-06 05:23:23,1204799001,1204799003,2,1.0,5.0,Hall-Toilet door
2008-03-06 05:23:26,2008-03-06 05:23:34,1204799006,1204799014,8,1.0,5.0,Hall-Toilet door
2008-03-06 05:30:13,2008-03-06 05:30:14,1204799413,1204799414,1,1.0,5.0,Hall-Toilet door
2008-03-06 05:30:17,2008-03-06 05:30:18,1204799417,1204799418,1,1.0,5.0,Hall-Toilet door
2008-03-06 05:38:07,2008-03-06 05:38:11,1204799887,1204799891,4,1.0,12.0,Frontdoor
2008-03-06 12:41:12,2008-03-06 12:41:16,1204825272,1204825276,4,1.0,12.0,Frontdoor
2008-03-06 12:46:05,2008-03-06 12:46:14,1204825565,1204825574,9,1.0,8.0,Fridge
2008-03-06 12:46:24,2008-03-06 12:46:27,1204825584,1204825587,3,1.0,8.0,Fridge
2008-03-06 13:52:49,2008-03-06 13:52:52,1204829569,1204829572,3,1.0,6.0,Hall-Bathroom door
2008-03-06 13:53:43,2008-03-06 13:53:44,1204829623,1204829624,1,1.0,14.0,ToiletFlush
2008-03-06 13:53:45,2008-03-06 13:53:46,1204829625,1204829626,1,1.0,14.0,ToiletFlush
2008-03-06 13:53:48,2008-03-06 13:53:52,1204829628,1204829632,4,1.0,6.0,Hall-Bathroom door
2008-03-06 13:54:14,2008-03-06 13:54:38,1204829654,1204829678,24,1.0,23.0,Groceries Cupboard
2008-03-06 13:54:40,2008-03-06 13:54:53,1204829680,1204829693,13,1.0,17.0,Freezer
2008-03-06 14:00:45,2008-03-06 14:00:47,1204830045,1204830047,2,1.0,7.0,Cups cupboard
2008-03-06 14:00:59,2008-03-06 14:01:00,1204830059,1204830060,1,1.0,18.0,Pans Cupboard
2008-03-06 14:01:50,2008-03-06 14:02:01,1204830110,1204830121,11,1.0,18.0,Pans Cupboard
2008-03-06 14:02:42,2008-03-06 14:03:08,1204830162,1204830188,26,1.0,23.0,Groceries Cupboard
2008-03-06 14:05:01,2008-03-13 14:56:00,1204830301,1205434560,604259,1.0,1.0,Microwave
2008-03-06 14:08:12,2008-03-06 14:08:16,1204830492,1204830496,4,1.0,18.0,Pans Cupboard
2008-03-06 14:10:46,2008-03-06 14:10:59,1204830646,1204830659,13,1.0,23.0,Groceries Cupboard
2008-03-06 14:11:03,2008-03-06 14:11:05,1204830663,1204830665,2,1.0,9.0,Plates cupboard
2008-03-06 14:15:17,2008-03-06 14:15:21,1204830917,1204830921,4,1.0,8.0,Fridge
2008-03-06 14:21:41,2008-03-06 14:21:46,1204831301,1204831306,5,1.0,18.0,Pans Cupboard
2008-03-06 14:25:18,2008-03-06 14:25:23,1204831518,1204831523,5,1.0,18.0,Pans Cupboard
2008-03-06 14:35:30,2008-03-06 14:35:33,1204832130,1204832133,3,1.0,9.0,Plates cupboard
2008-03-06 14:40:04,2008-03-06 14:40:08,1204832404,1204832408,4,1.0,8.0,Fridge
2008-03-06 14:40:17,2008-03-06 14:40:21,1204832417,1204832421,4,1.0,8.0,Fridge
2008-03-06 14:53:37,2008-03-06 14:53:38,1204833217,1204833218,1,1.0,13.0,Dishwasher
2008-03-06 14:53:44,2008-03-06 14:57:45,1204833224,1204833465,241,1.0,13.0,Dishwasher
2008-03-06 14:54:34,2008-03-06 14:55:05,1204833274,1204833305,31,1.0,9.0,Plates cupboard
2008-03-06 14:54:45,2008-03-06 14:54:47,1204833285,1204833287,2,1.0,18.0,Pans Cupboard
2008-03-06 14:55:20,2008-03-06 14:55:52,1204833320,1204833352,32,1.0,9.0,Plates cupboard
2008-03-06 14:55:55,2008-03-06 14:57:30,1204833355,1204833450,95,1.0,7.0,Cups cupboard
2008-03-06 14:56:52,2008-03-06 14:56:53,1204833412,1204833413,1,1.0,18.0,Pans Cupboard
